RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1601,9106,2022-06-20 17:21:27.5914653,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{3BE786A0-0366-4F5C-9434-25CF162E475E}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEOLEDB.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.581""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{3BE786A0-0366-4F5C-9434-25CF162E475E}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEOLEDB.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1602,9107,2022-06-20 17:21:27.5918154,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{3BE786A0-0366-4F5C-9434-25CF162E475F}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEOLEDB.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.581""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{3BE786A0-0366-4F5C-9434-25CF162E475F}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEOLEDB.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1603,9108,2022-06-20 17:21:27.5981075,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{3BE786A2-0366-4F5C-9434-25CF162E475E}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEOLEDB.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.581""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{3BE786A2-0366-4F5C-9434-25CF162E475E}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEOLEDB.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1604,9109,2022-06-20 17:21:27.5988565,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{3BE786A2-0366-4F5C-9434-25CF162E475F}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEOLEDB.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.581""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{3BE786A2-0366-4F5C-9434-25CF162E475F}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEOLEDB.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1605,9110,2022-06-20 17:21:27.5993478,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{CD7791B9-43FD-42C5-AE42-8DD2811F0419}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.581""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{CD7791B9-43FD-42C5-AE42-8DD2811F0419}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1606,9111,2022-06-20 17:21:27.5999437,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{6F3DD387-5AF2-492B-BDE2-30FF2F451241}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{6F3DD387-5AF2-492B-BDE2-30FF2F451241}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1607,9112,2022-06-20 17:21:27.6009227,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{367E582C-F71C-4BF9-AA1B-9F62B793E9C5}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{367E582C-F71C-4BF9-AA1B-9F62B793E9C5}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1608,9113,2022-06-20 17:21:27.6014885,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{A1EB89D6-0A9C-4575-A0AE-654A990A454C}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{A1EB89D6-0A9C-4575-A0AE-654A990A454C}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1609,9114,2022-06-20 17:21:27.6025792,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{8D4F994C-EBBE-4F8D-BA4B-AE20CD36E72D}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{8D4F994C-EBBE-4F8D-BA4B-AE20CD36E72D}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1610,9115,2022-06-20 17:21:27.6048109,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{97A2762C-403C-4953-A121-7A75ABCE4373}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{97A2762C-403C-4953-A121-7A75ABCE4373}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1611,9116,2022-06-20 17:21:27.6059247,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{805B7F91-C9CF-4EDF-ACA6-775664FDFB3E}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{805B7F91-C9CF-4EDF-ACA6-775664FDFB3E}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1612,9117,2022-06-20 17:21:27.6078943,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{D5EC4D34-77DA-4F7A-B8C4-8A910C1C1CFE}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{D5EC4D34-77DA-4F7A-B8C4-8A910C1C1CFE}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1613,9118,2022-06-20 17:21:27.6100076,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{D0B22D03-D05D-4C6D-8AB7-9392E84A87B9}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\VFS\ProgramFilesCommonX86\Microsoft Shared\Office16\ACEDAO.DLL,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.596""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{D0B22D03-D05D-4C6D-8AB7-9392E84A87B9}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\VFS\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\ACEDAO.DLL""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1614,9119,2022-06-20 17:21:27.6238087,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{E7339A62-0E31-4A5E-BA3D-F2FEDFBF8BE5}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\Office16\Interceptor.dll,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.611""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{E7339A62-0E31-4A5E-BA3D-F2FEDFBF8BE5}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\Office16\\Interceptor.dll""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1615,9120,2022-06-20 17:21:27.6251039,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{9203C2CB-1DC1-482D-967E-597AFF270F0D}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\Office16\Interceptor.dll,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.611""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{9203C2CB-1DC1-482D-967E-597AFF270F0D}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\Office16\\Interceptor.dll""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1616,9121,2022-06-20 17:21:27.6317213,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,26,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 6172, ProcessGUID: 4bbef3ae-ac96-62b0-d80a-000000000700",RuleName: T1122,Image: C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,EventType: SetValue,TargetObject: HKCR\WOW6432Node\CLSID\{62B4D041-4667-40B6-BB50-4BC0A5043A73}\InprocServer32\(Default),Details: C:\Program Files (x86)\Microsoft Office\root\Office16\Interceptor.dll,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1122""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:27.627""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac96-62b0-d80a-000000000700""},{""@Name"":""ProcessId"",""#text"":""6172""},{""@Name"":""Image"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe""},{""@Name"":""TargetObject"",""#text"":""HKCR\\WOW6432Node\\CLSID\\{62B4D041-4667-40B6-BB50-4BC0A5043A73}\\InprocServer32\\(Default)""},{""@Name"":""Details"",""#text"":""C:\\Program Files (x86)\\Microsoft Office\\root\\Office16\\Interceptor.dll""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
